"idANOMALIA";"CLASSIFICACAO_ANOMALIA_idCLASSIFICACAO_ANOMALIA";"CONTRATO_idCONTRATO";"DESCRICAO";"DATA_OCORRENCIA" 
3185;1;3;"Descricao da anomalia registrada";"2019-08-07"
3186;3;1;"Descricao da anomalia registrada";"2016-05-15"
3187;1;1;"Descricao da anomalia registrada";"2018-07-12"
3188;1;1;"Descricao da anomalia registrada";"2020-06-02"
3189;1;3;"Descricao da anomalia registrada";"2021-04-01"
3190;1;4;"Descricao da anomalia registrada";"2018-10-23"
3191;4;3;"Descricao da anomalia registrada";"2015-11-11"
3192;3;4;"Descricao da anomalia registrada";"2021-05-28"
3193;1;1;"Descricao da anomalia registrada";"2019-04-26"
3194;3;1;"Descricao da anomalia registrada";"2021-06-15"
3195;3;2;"Descricao da anomalia registrada";"2017-02-17"
3196;1;6;"Descricao da anomalia registrada";"2015-12-07"
3197;1;1;"Descricao da anomalia registrada";"2020-12-05"
3198;5;5;"Descricao da anomalia registrada";"2019-01-22"
3199;1;1;"Descricao da anomalia registrada";"2019-08-20"
3200;3;2;"Descricao da anomalia registrada";"2016-02-28"
3201;1;5;"Descricao da anomalia registrada";"2018-03-19"
3202;3;1;"Descricao da anomalia registrada";"2019-02-09"
3203;4;6;"Descricao da anomalia registrada";"2018-05-04"
3204;1;4;"Descricao da anomalia registrada";"2018-04-12"
3205;1;3;"Descricao da anomalia registrada";"2019-02-27"
3206;1;6;"Descricao da anomalia registrada";"2017-12-23"
3207;1;2;"Descricao da anomalia registrada";"2016-01-04"
3208;1;4;"Descricao da anomalia registrada";"2018-10-05"
3209;3;3;"Descricao da anomalia registrada";"2020-01-08"
3210;3;3;"Descricao da anomalia registrada";"2019-04-30"
3211;1;3;"Descricao da anomalia registrada";"2020-08-29"
3212;1;6;"Descricao da anomalia registrada";"2021-02-25"
3213;1;2;"Descricao da anomalia registrada";"2021-03-18"
3214;3;2;"Descricao da anomalia registrada";"2019-09-01"
3215;1;4;"Descricao da anomalia registrada";"2019-04-14"
3216;3;5;"Descricao da anomalia registrada";"2018-03-07"
3217;1;4;"Descricao da anomalia registrada";"2021-05-25"
3218;1;1;"Descricao da anomalia registrada";"2017-01-24"
3219;4;5;"Descricao da anomalia registrada";"2018-01-15"
3220;3;4;"Descricao da anomalia registrada";"2020-06-02"
3221;1;3;"Descricao da anomalia registrada";"2019-06-28"
3222;1;4;"Descricao da anomalia registrada";"2018-08-07"
3223;1;1;"Descricao da anomalia registrada";"2019-07-09"
3224;1;1;"Descricao da anomalia registrada";"2019-06-16"
3225;1;4;"Descricao da anomalia registrada";"2019-04-18"
3226;3;5;"Descricao da anomalia registrada";"2016-03-03"
3227;4;5;"Descricao da anomalia registrada";"2021-03-08"
3228;3;3;"Descricao da anomalia registrada";"2015-09-15"
3229;3;1;"Descricao da anomalia registrada";"2016-01-29"
3230;1;5;"Descricao da anomalia registrada";"2019-06-24"
3231;1;4;"Descricao da anomalia registrada";"2019-01-14"
3232;1;3;"Descricao da anomalia registrada";"2019-08-26"
3233;3;1;"Descricao da anomalia registrada";"2015-11-22"
3234;1;6;"Descricao da anomalia registrada";"2021-03-08"
3235;1;5;"Descricao da anomalia registrada";"2020-03-05"
3236;1;5;"Descricao da anomalia registrada";"2017-11-14"
3237;1;5;"Descricao da anomalia registrada";"2020-06-25"
3238;4;4;"Descricao da anomalia registrada";"2017-12-07"
3239;1;1;"Descricao da anomalia registrada";"2020-07-16"
3240;5;1;"Descricao da anomalia registrada";"2021-03-09"
3241;3;3;"Descricao da anomalia registrada";"2019-07-03"
3242;3;4;"Descricao da anomalia registrada";"2020-09-27"
3243;1;3;"Descricao da anomalia registrada";"2017-07-04"
3244;1;5;"Descricao da anomalia registrada";"2015-10-05"
3245;1;5;"Descricao da anomalia registrada";"2020-03-12"
3246;1;5;"Descricao da anomalia registrada";"2016-11-28"
3247;1;3;"Descricao da anomalia registrada";"2017-06-27"
3248;1;2;"Descricao da anomalia registrada";"2020-03-17"
3249;1;4;"Descricao da anomalia registrada";"2019-02-26"
3250;1;5;"Descricao da anomalia registrada";"2021-04-03"
3251;1;1;"Descricao da anomalia registrada";"2020-07-19"
3252;1;4;"Descricao da anomalia registrada";"2016-12-28"
3253;1;6;"Descricao da anomalia registrada";"2018-08-05"
3254;1;3;"Descricao da anomalia registrada";"2016-01-30"
3255;6;6;"Descricao da anomalia registrada";"2020-01-19"
3256;4;3;"Descricao da anomalia registrada";"2015-11-23"
3257;3;2;"Descricao da anomalia registrada";"2020-06-02"
3258;1;4;"Descricao da anomalia registrada";"2019-09-22"
3259;1;2;"Descricao da anomalia registrada";"2018-11-09"
3260;1;2;"Descricao da anomalia registrada";"2019-02-25"
3261;1;1;"Descricao da anomalia registrada";"2017-12-08"
3262;3;1;"Descricao da anomalia registrada";"2017-09-23"
3263;1;5;"Descricao da anomalia registrada";"2019-02-22"
3264;3;1;"Descricao da anomalia registrada";"2017-09-03"
3265;1;1;"Descricao da anomalia registrada";"2018-12-06"
3266;3;4;"Descricao da anomalia registrada";"2020-06-05"
3267;4;3;"Descricao da anomalia registrada";"2021-01-03"
3268;3;3;"Descricao da anomalia registrada";"2015-12-16"
3269;1;1;"Descricao da anomalia registrada";"2016-01-21"
3270;3;3;"Descricao da anomalia registrada";"2017-07-05"
3271;3;5;"Descricao da anomalia registrada";"2019-07-16"
3272;1;2;"Descricao da anomalia registrada";"2021-02-04"
3273;3;2;"Descricao da anomalia registrada";"2019-12-20"
3274;1;5;"Descricao da anomalia registrada";"2017-11-13"
3275;3;5;"Descricao da anomalia registrada";"2019-12-02"
3276;1;2;"Descricao da anomalia registrada";"2016-07-13"
3277;3;2;"Descricao da anomalia registrada";"2019-10-25"
3278;3;2;"Descricao da anomalia registrada";"2021-07-20"
3279;3;5;"Descricao da anomalia registrada";"2017-03-04"
3280;1;2;"Descricao da anomalia registrada";"2016-11-20"
3281;3;2;"Descricao da anomalia registrada";"2020-07-29"
3282;1;6;"Descricao da anomalia registrada";"2017-11-02"
3283;1;4;"Descricao da anomalia registrada";"2015-11-16"
3284;1;1;"Descricao da anomalia registrada";"2019-04-28"
3285;1;1;"Descricao da anomalia registrada";"2016-07-31"
3286;1;1;"Descricao da anomalia registrada";"2015-07-09"
3287;1;4;"Descricao da anomalia registrada";"2019-12-04"
3288;1;2;"Descricao da anomalia registrada";"2019-06-22"
3289;1;6;"Descricao da anomalia registrada";"2020-07-27"
3290;1;5;"Descricao da anomalia registrada";"2017-02-06"
3291;1;1;"Descricao da anomalia registrada";"2020-12-27"
3292;1;6;"Descricao da anomalia registrada";"2019-02-17"
3293;3;2;"Descricao da anomalia registrada";"2020-10-27"
3294;5;4;"Descricao da anomalia registrada";"2019-04-16"
3295;4;3;"Descricao da anomalia registrada";"2016-09-14"
3296;1;5;"Descricao da anomalia registrada";"2017-06-21"
3297;1;2;"Descricao da anomalia registrada";"2017-11-29"
3298;1;2;"Descricao da anomalia registrada";"2021-03-24"
3299;3;6;"Descricao da anomalia registrada";"2016-08-12"
3300;1;4;"Descricao da anomalia registrada";"2018-01-14"
3301;1;3;"Descricao da anomalia registrada";"2016-07-15"
3302;1;5;"Descricao da anomalia registrada";"2019-05-30"
3303;3;2;"Descricao da anomalia registrada";"2018-08-31"
3304;3;4;"Descricao da anomalia registrada";"2016-07-21"
3305;4;5;"Descricao da anomalia registrada";"2017-02-18"
3306;3;5;"Descricao da anomalia registrada";"2019-05-16"
3307;1;5;"Descricao da anomalia registrada";"2020-12-07"
3308;3;3;"Descricao da anomalia registrada";"2019-06-26"
3309;3;5;"Descricao da anomalia registrada";"2017-04-15"
3310;5;3;"Descricao da anomalia registrada";"2018-03-30"
3311;3;5;"Descricao da anomalia registrada";"2015-11-19"
3312;1;3;"Descricao da anomalia registrada";"2021-01-17"
3313;3;2;"Descricao da anomalia registrada";"2019-06-11"
3314;1;6;"Descricao da anomalia registrada";"2017-05-16"
3315;3;1;"Descricao da anomalia registrada";"2019-07-05"
3316;1;1;"Descricao da anomalia registrada";"2020-11-06"
3317;1;5;"Descricao da anomalia registrada";"2019-10-09"
3318;1;1;"Descricao da anomalia registrada";"2016-06-18"
3319;1;6;"Descricao da anomalia registrada";"2017-06-16"
3320;3;3;"Descricao da anomalia registrada";"2019-03-01"
3321;3;1;"Descricao da anomalia registrada";"2019-01-04"
3322;3;2;"Descricao da anomalia registrada";"2017-10-10"
3323;1;2;"Descricao da anomalia registrada";"2021-05-26"
3324;1;6;"Descricao da anomalia registrada";"2020-03-05"
3325;1;6;"Descricao da anomalia registrada";"2015-10-21"
3326;3;5;"Descricao da anomalia registrada";"2019-03-17"
3327;1;1;"Descricao da anomalia registrada";"2021-04-08"
3328;1;6;"Descricao da anomalia registrada";"2016-12-07"
3329;3;6;"Descricao da anomalia registrada";"2021-06-01"
3330;1;2;"Descricao da anomalia registrada";"2016-09-30"
3331;3;1;"Descricao da anomalia registrada";"2018-11-13"
3332;1;1;"Descricao da anomalia registrada";"2021-04-19"
3333;1;2;"Descricao da anomalia registrada";"2017-07-10"
3334;1;4;"Descricao da anomalia registrada";"2019-10-10"
3335;3;3;"Descricao da anomalia registrada";"2018-07-21"
3336;3;5;"Descricao da anomalia registrada";"2017-09-24"
3337;3;3;"Descricao da anomalia registrada";"2019-11-01"
3338;1;6;"Descricao da anomalia registrada";"2020-09-13"
3339;1;1;"Descricao da anomalia registrada";"2017-01-01"
3340;4;1;"Descricao da anomalia registrada";"2018-03-14"
3341;1;6;"Descricao da anomalia registrada";"2017-10-28"
3342;3;2;"Descricao da anomalia registrada";"2020-08-23"
3343;3;6;"Descricao da anomalia registrada";"2015-07-30"
3344;4;6;"Descricao da anomalia registrada";"2016-03-11"
3345;1;4;"Descricao da anomalia registrada";"2018-05-11"
3346;4;1;"Descricao da anomalia registrada";"2020-05-15"
3347;1;6;"Descricao da anomalia registrada";"2018-06-08"
3348;3;5;"Descricao da anomalia registrada";"2019-04-13"
3349;1;5;"Descricao da anomalia registrada";"2020-04-11"
3350;4;4;"Descricao da anomalia registrada";"2017-03-01"
3351;3;6;"Descricao da anomalia registrada";"2017-04-14"
3352;3;1;"Descricao da anomalia registrada";"2015-07-18"
3353;5;4;"Descricao da anomalia registrada";"2019-01-09"
3354;3;1;"Descricao da anomalia registrada";"2017-02-12"
3355;4;1;"Descricao da anomalia registrada";"2020-10-09"
3356;3;2;"Descricao da anomalia registrada";"2021-02-13"
3357;1;4;"Descricao da anomalia registrada";"2016-02-26"
3358;1;3;"Descricao da anomalia registrada";"2016-12-17"
3359;1;2;"Descricao da anomalia registrada";"2021-01-19"
3360;3;4;"Descricao da anomalia registrada";"2016-05-03"
3361;5;6;"Descricao da anomalia registrada";"2015-08-15"
3362;1;1;"Descricao da anomalia registrada";"2020-10-03"
3363;1;4;"Descricao da anomalia registrada";"2019-12-06"
3364;3;3;"Descricao da anomalia registrada";"2020-12-24"
3365;1;1;"Descricao da anomalia registrada";"2019-01-26"
3366;1;2;"Descricao da anomalia registrada";"2016-08-01"
3367;1;5;"Descricao da anomalia registrada";"2018-05-04"
3368;3;2;"Descricao da anomalia registrada";"2017-01-11"
3369;1;2;"Descricao da anomalia registrada";"2017-04-09"
3370;6;3;"Descricao da anomalia registrada";"2021-04-24"
3371;1;5;"Descricao da anomalia registrada";"2020-06-16"
3372;1;1;"Descricao da anomalia registrada";"2018-09-16"
3373;1;4;"Descricao da anomalia registrada";"2018-05-16"
3374;1;6;"Descricao da anomalia registrada";"2018-05-07"
3375;4;4;"Descricao da anomalia registrada";"2017-01-01"
3376;3;3;"Descricao da anomalia registrada";"2017-06-12"
3377;1;6;"Descricao da anomalia registrada";"2019-08-09"
3378;1;3;"Descricao da anomalia registrada";"2017-01-03"
3379;3;2;"Descricao da anomalia registrada";"2021-02-26"
3380;3;1;"Descricao da anomalia registrada";"2016-04-03"
3381;1;1;"Descricao da anomalia registrada";"2016-04-07"
3382;1;1;"Descricao da anomalia registrada";"2017-05-13"
3383;1;4;"Descricao da anomalia registrada";"2017-09-29"
3384;3;5;"Descricao da anomalia registrada";"2015-11-12"
3385;1;3;"Descricao da anomalia registrada";"2018-04-08"
3386;1;6;"Descricao da anomalia registrada";"2015-12-03"
3387;1;3;"Descricao da anomalia registrada";"2015-07-07"
3388;1;3;"Descricao da anomalia registrada";"2017-12-05"
3389;3;2;"Descricao da anomalia registrada";"2019-06-07"
3390;3;3;"Descricao da anomalia registrada";"2015-10-13"
3391;3;1;"Descricao da anomalia registrada";"2020-04-10"
3392;3;5;"Descricao da anomalia registrada";"2015-07-25"
3393;3;3;"Descricao da anomalia registrada";"2017-09-26"
3394;3;3;"Descricao da anomalia registrada";"2020-05-11"
3395;3;3;"Descricao da anomalia registrada";"2018-07-11"
3396;1;2;"Descricao da anomalia registrada";"2017-03-03"
3397;1;3;"Descricao da anomalia registrada";"2018-11-11"
3398;4;1;"Descricao da anomalia registrada";"2016-04-30"
3399;3;4;"Descricao da anomalia registrada";"2020-12-20"
3400;5;5;"Descricao da anomalia registrada";"2018-11-04"
3401;1;4;"Descricao da anomalia registrada";"2017-10-24"
3402;1;1;"Descricao da anomalia registrada";"2016-01-29"
3403;5;3;"Descricao da anomalia registrada";"2016-04-16"
3404;1;1;"Descricao da anomalia registrada";"2016-11-02"
3405;1;2;"Descricao da anomalia registrada";"2016-07-30"
3406;3;4;"Descricao da anomalia registrada";"2018-09-27"
3407;1;3;"Descricao da anomalia registrada";"2020-03-18"
3408;1;6;"Descricao da anomalia registrada";"2018-02-21"
3409;4;1;"Descricao da anomalia registrada";"2019-05-19"
3410;3;6;"Descricao da anomalia registrada";"2019-06-10"
3411;3;1;"Descricao da anomalia registrada";"2017-02-24"
3412;1;6;"Descricao da anomalia registrada";"2016-10-06"
3413;1;1;"Descricao da anomalia registrada";"2018-11-05"
3414;1;2;"Descricao da anomalia registrada";"2020-03-25"
3415;1;6;"Descricao da anomalia registrada";"2020-07-30"
3416;1;6;"Descricao da anomalia registrada";"2016-06-06"
3417;1;3;"Descricao da anomalia registrada";"2020-02-07"
3418;1;4;"Descricao da anomalia registrada";"2021-02-18"
3419;1;2;"Descricao da anomalia registrada";"2017-01-21"
3420;3;1;"Descricao da anomalia registrada";"2017-04-12"
3421;1;3;"Descricao da anomalia registrada";"2015-09-30"
3422;1;5;"Descricao da anomalia registrada";"2020-09-20"
3423;3;6;"Descricao da anomalia registrada";"2019-08-05"
3424;3;3;"Descricao da anomalia registrada";"2016-10-10"
3425;3;1;"Descricao da anomalia registrada";"2017-06-17"
3426;1;3;"Descricao da anomalia registrada";"2018-10-12"
3427;3;1;"Descricao da anomalia registrada";"2015-09-29"
3428;3;1;"Descricao da anomalia registrada";"2017-04-06"
3429;4;2;"Descricao da anomalia registrada";"2019-03-13"
3430;1;6;"Descricao da anomalia registrada";"2019-07-31"
3431;1;4;"Descricao da anomalia registrada";"2019-06-02"
3432;1;3;"Descricao da anomalia registrada";"2015-12-06"
3433;5;3;"Descricao da anomalia registrada";"2015-07-31"
3434;1;5;"Descricao da anomalia registrada";"2020-05-31"
3435;1;1;"Descricao da anomalia registrada";"2015-08-11"
3436;1;1;"Descricao da anomalia registrada";"2016-06-09"
3437;5;2;"Descricao da anomalia registrada";"2019-09-27"
3438;1;2;"Descricao da anomalia registrada";"2017-05-30"
3439;1;5;"Descricao da anomalia registrada";"2021-03-04"
3440;1;6;"Descricao da anomalia registrada";"2018-02-05"
3441;4;3;"Descricao da anomalia registrada";"2019-04-20"
3442;1;1;"Descricao da anomalia registrada";"2018-07-15"
3443;1;1;"Descricao da anomalia registrada";"2020-03-27"
3444;1;1;"Descricao da anomalia registrada";"2020-12-09"
3445;3;5;"Descricao da anomalia registrada";"2021-07-07"
3446;3;1;"Descricao da anomalia registrada";"2021-03-24"
3447;3;5;"Descricao da anomalia registrada";"2017-06-16"
3448;1;3;"Descricao da anomalia registrada";"2016-08-13"
3449;1;2;"Descricao da anomalia registrada";"2020-01-07"
3450;1;2;"Descricao da anomalia registrada";"2017-04-01"
3451;3;5;"Descricao da anomalia registrada";"2020-08-12"
3452;3;4;"Descricao da anomalia registrada";"2020-02-18"
3453;1;1;"Descricao da anomalia registrada";"2020-08-23"
3454;1;2;"Descricao da anomalia registrada";"2020-03-31"
3455;3;1;"Descricao da anomalia registrada";"2015-11-25"
3456;1;2;"Descricao da anomalia registrada";"2016-07-17"
3457;1;5;"Descricao da anomalia registrada";"2016-06-09"
3458;1;5;"Descricao da anomalia registrada";"2016-10-04"
3459;3;4;"Descricao da anomalia registrada";"2016-03-01"
3460;1;5;"Descricao da anomalia registrada";"2016-02-13"
3461;1;1;"Descricao da anomalia registrada";"2017-09-16"
3462;1;3;"Descricao da anomalia registrada";"2021-05-18"
3463;1;6;"Descricao da anomalia registrada";"2016-09-04"
3464;3;4;"Descricao da anomalia registrada";"2018-11-23"
3465;1;1;"Descricao da anomalia registrada";"2020-03-19"
3466;1;6;"Descricao da anomalia registrada";"2016-04-06"
3467;1;5;"Descricao da anomalia registrada";"2020-08-19"
3468;3;5;"Descricao da anomalia registrada";"2017-09-19"
3469;1;4;"Descricao da anomalia registrada";"2019-11-11"
3470;1;2;"Descricao da anomalia registrada";"2020-11-19"
3471;3;2;"Descricao da anomalia registrada";"2020-12-01"
3472;1;3;"Descricao da anomalia registrada";"2018-08-16"
3473;3;6;"Descricao da anomalia registrada";"2019-06-26"
3474;1;6;"Descricao da anomalia registrada";"2017-04-30"
3475;1;3;"Descricao da anomalia registrada";"2017-06-30"
3476;3;6;"Descricao da anomalia registrada";"2017-01-03"
3477;1;3;"Descricao da anomalia registrada";"2019-03-03"
3478;1;5;"Descricao da anomalia registrada";"2015-09-01"
3479;1;2;"Descricao da anomalia registrada";"2021-02-23"
3480;4;6;"Descricao da anomalia registrada";"2019-11-06"
3481;1;3;"Descricao da anomalia registrada";"2020-07-24"
3482;1;6;"Descricao da anomalia registrada";"2016-06-18"
3483;1;5;"Descricao da anomalia registrada";"2020-01-05"
3484;1;6;"Descricao da anomalia registrada";"2020-04-17"
